pedido_id,data_pedido,horario_pedido,restaurante,categoria,cidade,valor_pedido,tempo_entrega_min,avaliacao,metodo_pagamento,status
240,2026-01-18,11:38,Sabor Nordestino,Brasileira,Maracanaú,115.65,60.0,1.0,Cartão de débito,Entregue
241,2026-04-13,17:14,Sushi Fortaleza,Sushi,Fortaleza,42.42,33.0,2.0,Pix,Entregue
242,2026-06-22,23:20,Sushi Fortaleza,Sushi,Caucaia,160.2,57.0,5.0,Cartão de débito,Entregue
243,2026-03-12,10:35,Burger House,Hambúrguer,Maracanaú,108.94,18.0,3.0,Dinheiro,Entregue
244,2026-03-23,21:26,Tempero Cearense,Saudável,Eusébio,67.98,26.0,5.0,Dinheiro,Entregue
245,2026-02-27,14:54,Burger House,Hambúrguer,Maracanaú,166.36,50.0,4.0,Dinheiro,Entregue
246,2026-02-04,16:15,Cantinho da Massa,Massas,Eusébio,72.84,20.0,4.0,Pix,Entregue
247,2026-02-18,10:17,Tempero Cearense,Saudável,Fortaleza,159.78,27.0,5.0,Cartão de débito,Entregue
248,2026-03-27,14:58,Sabor Nordestino,Brasileira,Eusébio,169.95,62.0,1.0,Dinheiro,Entregue
249,2026-06-28,19:45,Sushi Fortaleza,Sushi,Maracanaú,166.42,50.0,3.0,Pix,Entregue
250,2026-05-17,20:22,Cantinho da Massa,Massas,Caucaia,77.54,46.0,4.0,Cartão de crédito,Entregue
251,2026-05-01,22:53,Churrasco & Cia,Churrasco,Eusébio,79.31,,1.0,Cartão de débito,Entregue
252,2026-01-05,14:35,Tempero Cearense,Saudável,Caucaia,44.39,36.0,2.0,Dinheiro,Entregue
253,2026-03-04,17:35,Churrasco & Cia,Churrasco,Caucaia,142.14,46.0,4.0,Dinheiro,Entregue
254,2026-04-01,12:08,Açaí Tropical,Açaí,Eusébio,166.7,49.0,1.0,Cartão de crédito,Entregue
255,2026-01-20,23:42,Sabor Nordestino,Brasileira,Fortaleza,85.98,68.0,2.0,Cartão de crédito,Entregue
256,2026-01-03,13:32,Açaí Tropical,Açaí,Caucaia,29.67,55.0,5.0,Dinheiro,Entregue
257,2026-01-05,10:34,Tempero Cearense,Saudável,Fortaleza,22.68,61.0,3.0,Pix,Entregue
258,2026-06-28,20:27,Burger House,Hambúrguer,Fortaleza,166.89,48.0,2.0,Cartão de débito,Entregue
259,2026-05-15,14:52,Churrasco & Cia,Churrasco,Caucaia,147.19,20.0,3.0,Dinheiro,Entregue
260,2026-03-04,21:14,Cantinho da Massa,Massas,Fortaleza,124.6,69.0,1.0,Cartão de crédito,Entregue
261,2026-04-07,18:30,Sabor Nordestino,Brasileira,Fortaleza,132.46,20.0,4.0,Dinheiro,Entregue
262,2026-03-26,19:54,Pizza Express,Pizza,Fortaleza,56.76,70.0,5.0,Dinheiro,Entregue
263,2026-01-20,20:59,Cantinho da Massa,Massas,Fortaleza,48.7,69.0,3.0,Cartão de crédito,Cancelado
264,2026-05-31,12:48,Tempero Cearense,Saudável,Fortaleza,67.88,51.0,2.0,Dinheiro,Entregue
265,2026-05-19,15:24,Burger House,Hambúrguer,Fortaleza,100.13,37.0,1.0,Cartão de crédito,Entregue
266,2026-01-20,15:38,Tempero Cearense,Saudável,Caucaia,24.74,32.0,4.0,Dinheiro,Entregue
267,2026-05-22,16:27,Burger House,Hambúrguer,Maracanaú,33.71,54.0,3.0,Cartão de débito,Entregue
268,2026-01-22,14:09,Tempero Cearense,Saudável,Eusébio,138.34,35.0,3.0,Cartão de crédito,Entregue
269,2026-03-20,17:23,Cantinho da Massa,Massas,Fortaleza,41.2,26.0,4.0,Dinheiro,Entregue
270,2026-05-12,16:06,Sabor Nordestino,Brasileira,Fortaleza,76.63,20.0,5.0,Pix,Entregue
271,2026-01-04,14:26,Tempero Cearense,Saudável,Fortaleza,135.98,50.0,2.0,Cartão de débito,Entregue
272,2026-02-13,12:17,Cantinho da Massa,Massas,Caucaia,98.9,19.0,2.0,Dinheiro,Entregue
273,2026-03-18,17:50,Pizza Express,Pizza,Caucaia,60.27,30.0,4.0,Cartão de débito,Entregue
274,2026-02-04,14:00,Tempero Cearense,Saudável,Caucaia,154.66,39.0,3.0,Dinheiro,Entregue
275,2026-06-16,19:08,Cantinho da Massa,Massas,Caucaia,116.51,59.0,2.0,Dinheiro,Entregue
276,2026-04-12,15:18,Açaí Tropical,Açaí,Eusébio,72.14,32.0,4.0,Pix,Entregue
277,2026-05-25,13:37,Burger House,Hambúrguer,Fortaleza,172.48,44.0,2.0,Dinheiro,Entregue
278,2026-06-27,11:52,Tempero Cearense,Saudável,Maracanaú,42.27,34.0,2.0,Pix,Entregue
279,2026-04-19,22:24,Pizza Express,Pizza,Maracanaú,178.51,45.0,5.0,Dinheiro,Entregue
280,2026-06-27,16:34,Sabor Nordestino,Brasileira,Caucaia,132.26,66.0,5.0,Cartão de crédito,Entregue
281,2026-03-05,20:42,Churrasco & Cia,Churrasco,Eusébio,123.52,17.0,5.0,Dinheiro,Cancelado
282,2026-03-26,22:27,Pizza Express,Pizza,Fortaleza,35.78,29.0,5.0,Cartão de débito,Entregue
283,2026-04-11,17:49,Burger House,Hambúrguer,Caucaia,179.63,45.0,1.0,Pix,Entregue
284,2026-01-22,11:53,Burger House,Hambúrguer,Caucaia,69.9,44.0,2.0,Dinheiro,Entregue
285,2026-01-25,17:46,Açaí Tropical,Açaí,Caucaia,30.75,17.0,1.0,Cartão de crédito,Entregue
286,2026-06-15,11:43,Burger House,Hambúrguer,Eusébio,102.56,50.0,2.0,Pix,Entregue
287,2026-04-29,13:51,Tempero Cearense,Saudável,Eusébio,49.82,57.0,4.0,Dinheiro,Entregue
288,2026-06-07,13:28,Tempero Cearense,Saudável,Maracanaú,20.71,28.0,2.0,Pix,Entregue
289,2026-01-17,19:06,Burger House,Hambúrguer,Caucaia,72.16,44.0,1.0,Pix,Entregue
290,2026-05-06,18:40,Churrasco & Cia,Churrasco,Maracanaú,117.81,52.0,1.0,Pix,Entregue
291,2026-04-28,19:11,Cantinho da Massa,Massas,Fortaleza,127.54,35.0,1.0,Cartão de débito,Entregue
292,2026-02-16,15:44,Burger House,Hambúrguer,Maracanaú,86.92,23.0,5.0,Dinheiro,Entregue
293,2026-05-05,20:34,Burger House,Hambúrguer,Eusébio,98.34,23.0,2.0,Pix,Entregue
294,2026-06-08,10:55,Churrasco & Cia,Churrasco,Fortaleza,97.54,27.0,4.0,Dinheiro,Entregue
295,2026-05-06,16:45,Açaí Tropical,Açaí,Maracanaú,46.76,51.0,1.0,Cartão de débito,Entregue
296,2026-03-12,13:34,Cantinho da Massa,Massas,Eusébio,144.92,51.0,4.0,Cartão de crédito,Entregue
297,2026-03-10,22:34,Churrasco & Cia,Churrasco,Fortaleza,141.6,43.0,5.0,Cartão de débito,Cancelado
298,2026-01-27,21:53,Sushi Fortaleza,Sushi,Caucaia,159.97,17.0,4.0,Pix,Entregue
299,2026-01-23,17:55,Pizza Express,Pizza,Eusébio,53.58,62.0,5.0,Pix,Entregue
300,2026-06-06,20:27,Burger House,Hambúrguer,Eusébio,145.58,67.0,2.0,Cartão de crédito,Entregue
301,2026-05-17,14:38,Burger House,Hambúrguer,Caucaia,176.64,33.0,3.0,Pix,Cancelado
302,2026-05-12,20:52,Pizza Express,Pizza,Eusébio,174.04,65.0,4.0,Cartão de crédito,Cancelado
303,2026-06-17,12:44,Burger House,Hambúrguer,Eusébio,43.4,35.0,2.0,Dinheiro,Entregue
304,2026-05-28,20:17,Tempero Cearense,Saudável,Maracanaú,92.32,55.0,1.0,Dinheiro,Entregue
305,2026-03-13,21:59,Churrasco & Cia,Churrasco,Maracanaú,172.04,35.0,5.0,Cartão de crédito,Entregue
306,2026-01-24,21:29,Churrasco & Cia,Churrasco,Fortaleza,147.31,40.0,2.0,Dinheiro,Entregue
307,2026-05-07,14:20,Cantinho da Massa,Massas,Caucaia,107.57,23.0,5.0,Dinheiro,Entregue
308,2026-06-24,22:03,Sabor Nordestino,Brasileira,Fortaleza,120.19,68.0,4.0,Cartão de crédito,Entregue
309,2026-02-10,17:29,Sabor Nordestino,Brasileira,Maracanaú,52.37,59.0,2.0,Pix,Entregue
310,2026-03-12,11:41,Churrasco & Cia,Churrasco,Caucaia,33.19,57.0,2.0,Cartão de crédito,Entregue
311,2026-03-20,21:44,Sushi Fortaleza,Sushi,Maracanaú,124.88,60.0,1.0,Cartão de crédito,Entregue
312,2026-01-20,12:37,Sushi Fortaleza,Sushi,Maracanaú,21.49,59.0,3.0,Cartão de crédito,Cancelado
313,2026-04-19,21:08,Açaí Tropical,Açaí,Fortaleza,56.63,20.0,1.0,Cartão de crédito,Entregue
314,2026-03-18,12:24,Burger House,Hambúrguer,Eusébio,30.95,51.0,1.0,Cartão de débito,Entregue
315,2026-02-24,20:47,Burger House,Hambúrguer,Maracanaú,118.57,43.0,2.0,Cartão de crédito,Entregue
316,2026-02-05,22:07,Tempero Cearense,Saudável,Caucaia,174.12,35.0,2.0,Cartão de débito,Entregue
317,2026-01-22,13:35,Cantinho da Massa,Massas,Fortaleza,155.66,57.0,3.0,Cartão de débito,Entregue
318,2026-05-11,13:47,Tempero Cearense,Saudável,Caucaia,123.39,65.0,2.0,Dinheiro,Entregue
319,2026-03-03,17:40,Pizza Express,Pizza,Fortaleza,177.9,35.0,2.0,Dinheiro,Entregue
320,2026-05-26,16:23,Burger House,Hambúrguer,Maracanaú,172.71,64.0,1.0,Cartão de crédito,Entregue
321,2026-01-04,14:13,Sabor Nordestino,Brasileira,Fortaleza,171.79,40.0,5.0,Pix,Entregue
322,2026-05-09,22:26,Tempero Cearense,Saudável,Maracanaú,33.19,49.0,5.0,Cartão de débito,Entregue
323,2026-03-21,11:32,Sushi Fortaleza,Sushi,Eusébio,105.82,40.0,5.0,Cartão de crédito,Entregue
324,2026-04-22,21:54,Sushi Fortaleza,Sushi,Fortaleza,59.12,42.0,1.0,Dinheiro,Entregue
325,2026-01-15,14:42,Burger House,Hambúrguer,Fortaleza,22.03,23.0,1.0,Cartão de débito,Entregue
326,2026-03-30,18:33,Cantinho da Massa,Massas,Eusébio,79.5,62.0,3.0,Cartão de crédito,Entregue
327,2026-01-08,15:51,Tempero Cearense,Saudável,Caucaia,103.82,31.0,5.0,Cartão de crédito,Entregue
328,2026-05-11,15:03,Açaí Tropical,Açaí,Eusébio,78.83,31.0,1.0,Cartão de crédito,Entregue
329,2026-05-11,10:02,Sabor Nordestino,Brasileira,Eusébio,27.36,38.0,4.0,Cartão de débito,Entregue
330,2026-01-10,18:51,Tempero Cearense,Saudável,Eusébio,71.49,41.0,3.0,Pix,Entregue
331,2026-05-27,15:07,Sabor Nordestino,Brasileira,Eusébio,55.71,48.0,1.0,Dinheiro,Entregue
332,2026-04-30,23:18,Cantinho da Massa,Massas,Caucaia,33.82,44.0,1.0,Pix,Entregue
333,2026-05-25,22:19,Sushi Fortaleza,Sushi,Maracanaú,78.92,46.0,2.0,Cartão de débito,Entregue
334,2026-04-15,10:14,Churrasco & Cia,Churrasco,Fortaleza,172.16,15.0,4.0,Pix,Entregue
335,2026-05-16,13:26,Açaí Tropical,Açaí,Fortaleza,175.61,24.0,3.0,Cartão de crédito,Entregue
336,2026-03-01,23:33,Tempero Cearense,Saudável,Caucaia,93.35,62.0,1.0,Cartão de crédito,Entregue
337,2026-06-13,23:25,Pizza Express,Pizza,Fortaleza,89.6,23.0,2.0,Pix,Entregue
338,2026-03-22,22:25,Churrasco & Cia,Churrasco,Caucaia,92.44,29.0,1.0,Cartão de débito,Entregue
339,2026-05-30,11:09,Pizza Express,Pizza,Eusébio,91.93,35.0,4.0,Cartão de crédito,Entregue
340,2026-02-23,17:19,Açaí Tropical,Açaí,Caucaia,156.4,20.0,2.0,Pix,Entregue
341,2026-06-28,19:02,Sushi Fortaleza,Sushi,Caucaia,43.73,60.0,2.0,Pix,Entregue
342,2026-01-13,20:19,Cantinho da Massa,Massas,Eusébio,24.97,40.0,4.0,Cartão de débito,Entregue
343,2026-01-27,22:50,Burger House,Hambúrguer,Fortaleza,21.91,68.0,2.0,Cartão de débito,Entregue
344,2026-04-13,15:43,Pizza Express,Pizza,Caucaia,166.79,19.0,1.0,Cartão de crédito,Entregue
345,2026-06-15,17:51,Burger House,Hambúrguer,Fortaleza,164.81,68.0,3.0,Cartão de crédito,Entregue
346,2026-04-29,10:10,Tempero Cearense,Saudável,Maracanaú,99.38,39.0,4.0,Cartão de débito,Entregue
347,2026-02-17,14:17,Açaí Tropical,Açaí,Eusébio,25.54,54.0,5.0,Cartão de débito,Entregue
348,2026-05-08,16:56,Açaí Tropical,Açaí,Fortaleza,34.04,39.0,2.0,Dinheiro,Entregue
349,2026-05-15,13:40,Sabor Nordestino,Brasileira,Maracanaú,145.11,37.0,4.0,Dinheiro,Entregue
350,2026-05-25,18:20,Tempero Cearense,Saudável,Caucaia,48.77,35.0,5.0,Cartão de débito,Entregue
351,2026-03-13,10:51,Açaí Tropical,Açaí,Caucaia,142.69,29.0,2.0,Cartão de crédito,Entregue
352,2026-03-03,14:34,Sabor Nordestino,Brasileira,Eusébio,112.11,66.0,4.0,Pix,Entregue
353,2026-02-14,12:15,Churrasco & Cia,Churrasco,Caucaia,166.24,16.0,3.0,Cartão de débito,Entregue
354,2026-02-18,23:51,Açaí Tropical,Açaí,Caucaia,48.09,17.0,1.0,Cartão de crédito,Entregue
355,2026-02-26,10:33,Açaí Tropical,Açaí,Fortaleza,73.08,54.0,2.0,Cartão de débito,Entregue
356,2026-02-15,22:54,Churrasco & Cia,Churrasco,Fortaleza,23.51,52.0,2.0,Cartão de crédito,Entregue
357,2026-04-04,11:23,Tempero Cearense,Saudável,Fortaleza,73.85,35.0,2.0,Cartão de débito,Entregue
358,2026-04-22,22:40,Açaí Tropical,Açaí,Caucaia,47.87,50.0,5.0,Pix,Entregue
359,2026-05-31,23:11,Tempero Cearense,Saudável,Caucaia,137.44,33.0,2.0,Cartão de débito,Entregue
360,2026-06-29,19:25,Sabor Nordestino,Brasileira,Eusébio,116.38,66.0,5.0,Cartão de débito,Entregue
361,2026-01-27,17:09,Churrasco & Cia,Churrasco,Fortaleza,58.08,35.0,2.0,Cartão de crédito,Entregue
362,2026-06-21,20:46,Churrasco & Cia,Churrasco,Maracanaú,21.82,28.0,2.0,Cartão de crédito,Entregue
363,2026-01-28,21:00,Sabor Nordestino,Brasileira,Maracanaú,90.12,41.0,2.0,Dinheiro,Entregue
364,2026-04-07,15:34,Tempero Cearense,Saudável,Fortaleza,152.61,65.0,5.0,Cartão de débito,Entregue
365,2026-01-19,22:54,Sabor Nordestino,Brasileira,Caucaia,23.21,31.0,1.0,Cartão de crédito,Entregue
366,2026-04-07,12:46,Pizza Express,Pizza,Fortaleza,74.07,54.0,4.0,Cartão de crédito,Entregue
367,2026-06-17,12:38,Tempero Cearense,Saudável,Eusébio,28.57,36.0,2.0,Cartão de débito,Entregue
368,2026-05-22,21:59,Cantinho da Massa,Massas,Caucaia,67.58,21.0,1.0,Dinheiro,Entregue
369,2026-05-06,12:03,Churrasco & Cia,Churrasco,Fortaleza,88.42,33.0,5.0,Dinheiro,Entregue
370,2026-01-07,13:10,Cantinho da Massa,Massas,Fortaleza,95.77,22.0,3.0,Dinheiro,Entregue
371,2026-06-19,14:05,Tempero Cearense,Saudável,Eusébio,79.36,39.0,3.0,Cartão de débito,Entregue
372,2026-03-09,17:29,Cantinho da Massa,Massas,Eusébio,153.93,51.0,1.0,Cartão de débito,Entregue
373,2026-06-20,11:05,Churrasco & Cia,Churrasco,Maracanaú,175.31,52.0,2.0,Cartão de crédito,Entregue
374,2026-05-14,16:34,Açaí Tropical,Açaí,Eusébio,96.2,20.0,4.0,Cartão de crédito,Entregue
375,2026-05-13,22:36,Burger House,Hambúrguer,Fortaleza,171.88,43.0,2.0,Cartão de débito,Cancelado
376,2026-02-19,12:02,Tempero Cearense,Saudável,Fortaleza,178.12,42.0,2.0,Cartão de débito,Entregue
377,2026-03-08,15:58,Pizza Express,Pizza,Fortaleza,82.1,40.0,5.0,Pix,Entregue
378,2026-05-14,17:58,Sabor Nordestino,Brasileira,Maracanaú,38.0,24.0,2.0,Cartão de crédito,Entregue
379,2026-05-25,22:06,Cantinho da Massa,Massas,Caucaia,160.46,31.0,4.0,Dinheiro,Entregue
380,2026-05-02,10:11,Cantinho da Massa,Massas,Maracanaú,43.02,53.0,4.0,Cartão de crédito,Entregue
381,2026-03-26,21:15,Sabor Nordestino,Brasileira,Maracanaú,167.33,38.0,1.0,Pix,Entregue
382,2026-03-19,14:17,Açaí Tropical,Açaí,Fortaleza,175.6,29.0,2.0,Pix,Cancelado
383,2026-04-24,22:52,Churrasco & Cia,Churrasco,Caucaia,136.61,53.0,1.0,Cartão de débito,Entregue
384,2026-04-15,21:31,Churrasco & Cia,Churrasco,Fortaleza,102.44,25.0,1.0,Pix,Entregue
385,2026-04-14,12:49,Sabor Nordestino,Brasileira,Eusébio,50.84,68.0,2.0,Cartão de crédito,Entregue
386,2026-04-27,10:58,Churrasco & Cia,Churrasco,Eusébio,63.84,67.0,4.0,Dinheiro,Entregue
387,2026-02-01,20:01,Sushi Fortaleza,Sushi,Caucaia,98.21,43.0,2.0,Dinheiro,Entregue
388,2026-03-31,15:10,Cantinho da Massa,Massas,Fortaleza,65.61,39.0,1.0,Cartão de débito,Entregue
389,2026-02-24,23:14,Sushi Fortaleza,Sushi,Eusébio,63.05,41.0,5.0,Cartão de crédito,Entregue
390,2026-06-24,10:30,Burger House,Hambúrguer,Eusébio,116.18,15.0,2.0,Pix,Entregue
391,2026-03-20,21:45,Cantinho da Massa,Massas,Maracanaú,163.28,69.0,3.0,Dinheiro,Entregue
392,2026-04-30,14:43,Tempero Cearense,Saudável,Fortaleza,21.18,57.0,3.0,Pix,Entregue
393,2026-01-28,17:04,Churrasco & Cia,Churrasco,Caucaia,122.5,70.0,3.0,Pix,Entregue
394,2026-06-16,14:12,Burger House,Hambúrguer,Eusébio,163.95,66.0,5.0,Dinheiro,Entregue
395,2026-06-24,12:46,Sabor Nordestino,Brasileira,Maracanaú,179.6,31.0,4.0,Dinheiro,Entregue
396,2026-01-10,19:45,Sushi Fortaleza,Sushi,Caucaia,136.25,29.0,5.0,Dinheiro,Entregue
397,2026-06-21,15:32,Cantinho da Massa,Massas,Eusébio,154.5,50.0,2.0,Pix,Entregue
398,2026-02-02,21:16,Burger House,Hambúrguer,Caucaia,124.71,29.0,3.0,Cartão de débito,Entregue
399,2026-03-20,16:50,Churrasco & Cia,Churrasco,Caucaia,61.69,33.0,4.0,Cartão de crédito,Entregue
400,2026-06-12,19:37,Pizza Express,Pizza,Maracanaú,162.31,47.0,1.0,Dinheiro,Entregue
401,2026-04-16,10:55,Burger House,Hambúrguer,,178.78,36.0,4.0,Dinheiro,Entregue
402,2026-02-16,22:05,Açaí Tropical,Açaí,Caucaia,120.97,26.0,3.0,Cartão de crédito,Entregue
403,2026-03-12,13:48,Burger House,Hambúrguer,Eusébio,98.33,63.0,1.0,Cartão de débito,Entregue
404,2026-06-12,16:25,Tempero Cearense,Saudável,Maracanaú,81.33,17.0,5.0,Cartão de débito,Entregue
405,2026-01-04,15:48,Sushi Fortaleza,Sushi,Fortaleza,128.28,55.0,2.0,Cartão de débito,Entregue
406,2026-03-30,14:08,Pizza Express,Pizza,Maracanaú,100.53,34.0,2.0,Cartão de crédito,Entregue
407,2026-03-18,14:29,Churrasco & Cia,Churrasco,Maracanaú,162.08,23.0,3.0,Dinheiro,Entregue
408,2026-02-18,12:58,Tempero Cearense,Saudável,Fortaleza,56.55,61.0,2.0,Cartão de débito,Entregue
409,2026-05-31,18:10,Pizza Express,Pizza,Caucaia,133.78,65.0,1.0,Dinheiro,Entregue
410,2026-03-07,22:34,Sabor Nordestino,Brasileira,Fortaleza,125.92,56.0,1.0,Cartão de crédito,Entregue
411,2026-04-17,17:24,Pizza Express,Pizza,Caucaia,95.9,24.0,2.0,Cartão de crédito,Entregue
412,2026-06-19,11:42,Cantinho da Massa,Massas,Eusébio,87.01,21.0,5.0,Cartão de crédito,Entregue
413,2026-01-28,17:12,Sushi Fortaleza,Sushi,Caucaia,153.04,27.0,3.0,Dinheiro,Entregue
414,2026-01-11,18:31,Sushi Fortaleza,Sushi,Maracanaú,72.9,15.0,1.0,Cartão de crédito,Entregue
415,2026-05-27,20:31,Burger House,Hambúrguer,Fortaleza,144.72,19.0,1.0,Pix,Entregue
416,2026-04-27,14:16,Açaí Tropical,Açaí,Fortaleza,35.97,26.0,1.0,Pix,Entregue
417,2026-06-23,15:27,Pizza Express,Pizza,Fortaleza,156.2,17.0,1.0,Cartão de débito,Entregue
418,2026-02-13,15:22,Açaí Tropical,Açaí,Caucaia,160.56,20.0,3.0,Pix,Entregue
419,2026-04-13,16:29,Cantinho da Massa,Massas,Maracanaú,130.38,45.0,4.0,Cartão de débito,Entregue
420,2026-06-28,21:03,Burger House,Hambúrguer,Fortaleza,86.56,52.0,4.0,Dinheiro,Entregue
421,2026-04-08,22:22,Sabor Nordestino,Brasileira,Eusébio,97.29,46.0,1.0,Dinheiro,Entregue
422,2026-01-17,14:41,Churrasco & Cia,Churrasco,Fortaleza,132.73,58.0,5.0,Cartão de débito,Cancelado
423,2026-06-21,23:21,Pizza Express,Pizza,Maracanaú,125.87,30.0,4.0,Pix,Entregue
424,2026-06-14,16:09,Sabor Nordestino,Brasileira,Fortaleza,122.94,25.0,5.0,Dinheiro,Entregue
425,2026-02-12,11:48,Açaí Tropical,Açaí,Caucaia,58.54,32.0,1.0,Cartão de débito,Entregue
426,2026-04-07,16:52,Sushi Fortaleza,Sushi,Fortaleza,93.46,66.0,5.0,Dinheiro,Entregue
427,2026-05-08,17:20,Pizza Express,Pizza,Maracanaú,139.24,16.0,1.0,Dinheiro,Entregue
428,2026-05-23,18:00,Pizza Express,Pizza,Caucaia,162.42,50.0,2.0,Dinheiro,Cancelado
429,2026-04-04,23:03,Sushi Fortaleza,Sushi,Maracanaú,73.12,64.0,5.0,Dinheiro,Entregue
430,2026-04-04,21:28,Pizza Express,Pizza,Fortaleza,141.49,29.0,1.0,Pix,Entregue
431,2026-06-12,22:18,Churrasco & Cia,Churrasco,Fortaleza,27.32,25.0,4.0,Cartão de débito,Entregue
432,2026-04-15,11:16,Sushi Fortaleza,Sushi,Eusébio,39.32,69.0,4.0,Cartão de débito,Entregue
433,2026-02-18,21:21,Pizza Express,Pizza,Maracanaú,27.44,55.0,5.0,Cartão de crédito,Entregue
434,2026-04-26,17:42,Burger House,Hambúrguer,Maracanaú,20.69,62.0,1.0,Dinheiro,Entregue
435,2026-05-04,18:49,Burger House,Hambúrguer,Eusébio,136.88,23.0,1.0,Dinheiro,Entregue
436,2026-06-05,15:32,Tempero Cearense,Saudável,Maracanaú,176.72,59.0,2.0,Pix,Entregue
437,2026-03-29,14:28,Burger House,Hambúrguer,Eusébio,86.04,59.0,5.0,Pix,Entregue
438,2026-05-21,23:20,Sushi Fortaleza,Sushi,Eusébio,53.55,60.0,3.0,Pix,Entregue
439,2026-02-03,21:41,Burger House,Hambúrguer,Caucaia,133.66,63.0,3.0,Dinheiro,Entregue
440,2026-06-20,21:26,Cantinho da Massa,Massas,Maracanaú,149.33,48.0,1.0,Cartão de crédito,Entregue
441,2026-01-14,20:03,Sushi Fortaleza,Sushi,Caucaia,140.03,25.0,3.0,Pix,Entregue
442,2026-01-16,21:50,Cantinho da Massa,Massas,Eusébio,140.58,17.0,3.0,Dinheiro,Entregue
443,2026-06-22,21:35,Sushi Fortaleza,Sushi,Maracanaú,58.02,65.0,3.0,Cartão de crédito,Entregue
444,2026-04-10,16:50,Churrasco & Cia,Churrasco,Fortaleza,22.07,31.0,2.0,Dinheiro,Entregue
445,2026-06-12,21:45,Churrasco & Cia,Churrasco,Eusébio,144.18,27.0,3.0,Dinheiro,Entregue
446,2026-06-24,11:11,Burger House,Hambúrguer,Fortaleza,80.35,42.0,3.0,Pix,Entregue
447,2026-05-30,23:16,Sabor Nordestino,Brasileira,Caucaia,94.61,24.0,1.0,Cartão de débito,Entregue
448,2026-06-02,10:49,Cantinho da Massa,Massas,Maracanaú,146.39,50.0,3.0,Cartão de crédito,Entregue
449,2026-03-23,18:14,Burger House,Hambúrguer,Fortaleza,145.8,25.0,4.0,Dinheiro,Entregue
450,2026-02-26,13:42,Churrasco & Cia,Churrasco,Caucaia,77.73,28.0,5.0,Dinheiro,Cancelado
451,2026-06-16,10:07,Churrasco & Cia,Churrasco,Maracanaú,58.46,56.0,5.0,Cartão de débito,Cancelado
452,2026-06-24,15:24,Pizza Express,Pizza,Maracanaú,61.05,61.0,3.0,Cartão de crédito,Entregue
453,2026-04-06,18:51,Açaí Tropical,Açaí,Maracanaú,27.02,56.0,2.0,Pix,Entregue
454,2026-01-25,12:49,Sabor Nordestino,Brasileira,Fortaleza,53.73,55.0,2.0,Dinheiro,Entregue
455,2026-02-22,18:53,Tempero Cearense,Saudável,Fortaleza,139.5,24.0,1.0,Dinheiro,Entregue
456,2026-01-10,11:04,Sabor Nordestino,Brasileira,Eusébio,147.07,50.0,1.0,Cartão de débito,Entregue
457,2026-04-15,16:28,Tempero Cearense,Saudável,Maracanaú,70.62,39.0,1.0,Cartão de crédito,Entregue
458,2026-06-08,11:48,Sabor Nordestino,Brasileira,Fortaleza,77.23,47.0,1.0,Pix,Entregue
459,2026-03-19,19:05,Cantinho da Massa,Massas,Maracanaú,81.03,67.0,1.0,Dinheiro,Entregue
460,2026-02-26,12:47,Tempero Cearense,Saudável,Caucaia,173.62,24.0,3.0,Pix,Cancelado
461,2026-01-03,18:55,Burger House,Hambúrguer,Fortaleza,26.68,51.0,5.0,Dinheiro,Entregue
462,2026-01-22,14:13,Churrasco & Cia,Churrasco,Eusébio,86.02,56.0,5.0,Cartão de débito,Entregue
463,2026-02-26,19:53,Cantinho da Massa,Massas,Eusébio,38.34,57.0,5.0,Cartão de crédito,Entregue
464,2026-05-21,17:41,Pizza Express,Pizza,Caucaia,127.47,31.0,1.0,Cartão de débito,Entregue
465,2026-05-05,15:22,Burger House,Hambúrguer,Eusébio,36.01,54.0,1.0,Cartão de débito,Entregue
466,2026-04-26,15:39,Cantinho da Massa,Massas,Eusébio,110.49,38.0,3.0,Dinheiro,Entregue
467,2026-03-22,13:50,Sushi Fortaleza,Sushi,Maracanaú,64.27,38.0,2.0,Pix,Entregue
468,2026-04-29,17:22,Cantinho da Massa,Massas,Maracanaú,108.27,26.0,5.0,Cartão de crédito,Entregue
469,2026-02-05,18:12,Cantinho da Massa,Massas,Fortaleza,136.39,16.0,5.0,Cartão de crédito,Entregue
470,2026-05-29,16:49,Sushi Fortaleza,Sushi,Fortaleza,108.26,49.0,5.0,Dinheiro,Entregue
471,2026-02-08,15:25,Sushi Fortaleza,Sushi,Caucaia,41.42,47.0,5.0,Cartão de crédito,Entregue
472,2026-05-09,10:42,Sushi Fortaleza,Sushi,Eusébio,141.15,23.0,4.0,Cartão de débito,Entregue
473,2026-05-25,20:55,Burger House,Hambúrguer,Maracanaú,170.27,17.0,2.0,Dinheiro,Entregue
474,2026-03-09,15:14,Sabor Nordestino,Brasileira,Eusébio,102.86,65.0,3.0,Dinheiro,Entregue
475,2026-04-27,10:02,Churrasco & Cia,Churrasco,Fortaleza,132.6,48.0,3.0,Pix,Entregue
476,2026-05-26,12:24,Tempero Cearense,Saudável,Caucaia,114.03,68.0,1.0,Pix,Entregue
477,2026-02-27,18:25,Churrasco & Cia,Churrasco,Caucaia,97.9,45.0,5.0,Cartão de crédito,Entregue
478,2026-02-05,17:10,Sushi Fortaleza,Sushi,Fortaleza,102.33,32.0,2.0,Cartão de débito,Entregue
479,2026-04-03,19:45,Pizza Express,Pizza,Eusébio,86.34,36.0,1.0,Dinheiro,Entregue
